x,y,theta,velocity
10.021746,-66.981855,-1.960093,
9.943918,-67.166089,-1.971537,
9.870168,-67.351955,-1.914532,
9.794972,-67.537227,-1.969091,
9.718353,-67.721956,-1.938533,
9.646696,-67.908643,-1.968178,
9.570601,-68.093600,-1.959283,
9.498371,-68.280075,-1.926014,
9.423043,-68.465287,-1.965459,
9.347628,-68.650504,-1.919113,
9.276826,-68.837531,-1.972419,
9.198849,-69.021703,-1.970314,
9.124672,-69.207380,-1.915519,
9.050814,-69.393211,-1.965018,
8.970198,-69.576233,-2.003655,
8.887626,-69.758387,-1.990883,
8.813627,-69.944110,-1.967480,
8.737625,-70.129101,-1.941911,
8.667188,-70.316269,-1.916093,
8.592159,-70.501628,-1.974954,
8.510255,-70.684079,-2.003057,
8.426898,-70.865878,-1.995144,
8.348180,-71.049682,-1.933116,
8.268276,-71.232937,-2.021774,
8.185743,-71.415098,-2.000435,
8.102860,-71.597115,-1.996343,
8.015500,-71.777020,-2.024431,
7.931751,-71.958607,-1.975789,
7.853013,-72.142433,-2.000273,
7.767053,-72.322982,-2.048800,
7.673323,-72.499621,-2.096927,
7.573634,-72.673001,-2.077312,
7.480171,-72.849790,-2.028995,
7.390640,-73.028628,-2.045887,
7.297761,-73.205746,-2.062980,
7.200636,-73.380567,-2.085149,
7.097173,-73.551691,-2.143861,
6.993314,-73.722526,-2.096112,
6.891159,-73.894457,-2.116313,
6.783763,-74.063165,-2.146352,
6.674612,-74.230754,-2.153615,
6.564048,-74.397413,-2.160756,
6.451854,-74.562976,-2.173238,
6.337479,-74.727042,-2.184283,
6.219817,-74.888744,-2.229195,
6.097386,-75.046887,-2.209464,
5.979036,-75.208106,-2.196479,
5.856685,-75.366302,-2.231181,
5.736875,-75.526413,-2.182087,
5.615896,-75.685521,-2.272139,
5.486752,-75.838212,-2.249414,
5.363530,-75.995715,-2.218705,
5.241522,-76.154119,-2.282757,
5.110391,-76.305129,-2.290651,
4.979179,-76.456068,-2.283027,
