x,y,theta,velocity
33.254095,-0.462920,0.011764,
33.454082,-0.460567,0.011764,
33.654068,-0.458214,0.011764,
33.854054,-0.455862,0.011764,
34.054040,-0.453509,0.011764,
34.254026,-0.451156,0.011764,
34.454012,-0.448803,0.011764,
34.653998,-0.446450,0.011764,
34.853985,-0.444098,0.011764,
35.053971,-0.441745,0.011764,
35.253957,-0.439392,0.011764,
35.453943,-0.437039,0.011764,
35.653929,-0.434687,0.011764,
35.853915,-0.432334,0.011764,
36.053902,-0.429981,0.011764,
36.253888,-0.427628,0.011764,
36.453874,-0.425275,0.011764,
36.653860,-0.422923,0.011764,
36.853846,-0.420570,0.011764,
37.053832,-0.418217,0.011764,
37.253819,-0.415864,0.011764,
37.453805,-0.413512,0.011764,
37.653791,-0.411159,0.011764,
37.853777,-0.408806,0.011764,
38.053763,-0.406453,0.011764,
38.253749,-0.405551,-0.012048,
38.453735,-0.407960,-0.012048,
38.653720,-0.410369,-0.012048,
38.853706,-0.412779,-0.012048,
39.053691,-0.415188,-0.012048,
39.253677,-0.417598,-0.012048,
39.453662,-0.420007,-0.012048,
39.653648,-0.422417,-0.012048,
39.853633,-0.424826,-0.012048,
40.053619,-0.427236,-0.012048,
40.253604,-0.429645,-0.012048,
40.453590,-0.432055,-0.012048,
40.653575,-0.434464,-0.012048,
40.853560,-0.436874,-0.012048,
41.053546,-0.439283,-0.012048,
41.253531,-0.441693,-0.012048,
41.453517,-0.444102,-0.012048,
41.653502,-0.446511,-0.012048,
41.853488,-0.448921,-0.012048,
42.053473,-0.451330,-0.012048,
42.253459,-0.453740,-0.012048,
42.453444,-0.456149,-0.012048,
42.653430,-0.458559,-0.012048,
42.853415,-0.460968,-0.012048,
43.053401,-0.463378,-0.012048,
43.253386,-0.465787,-0.012048,
43.453372,-0.468197,-0.012048,
43.653357,-0.470606,-0.012048,
43.853343,-0.473016,-0.012048,
44.053328,-0.475425,-0.012048,
44.253314,-0.477834,-0.012048,
44.453299,-0.480244,-0.012048,
44.653285,-0.482653,-0.012048,
44.853270,-0.485063,-0.012048,
45.053256,-0.487472,-0.012048,
